dataSource.vendor,metadata.product.name,metadata.product.vendor_name,dataSource.name,dataSource.category,src_endpoint.location.region,device.uid,actor.authorization.policy.rule.name,unmapped.client.userAgent.browser,status,unmapped.client.userAgent.os,event.type,status_detail,actor.user.name,actor.user.email_addr,actor.user.type_id,actor.user.type,dst_endpoint.svc_name,src_endpoint.ip,http_request.url.path,activity_name,device.hostname,severity,user.name,count
Okta,Okta,Okta,Okta,security,Maharashtra,,,IE11,SUCCESS,Windows 10,Logon,,Ignatius Inferno,chris.martin@example.com,8,User,Twilio,198.51.100.4,/security/logs/authentication-failures,Logon,,3,Nebula Stardust,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,IE11,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.2,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Venus Starlight,emma.jenkins@examplemail.biz,8,User,ZenDesk,198.51.100.1,/oauth2/v1/token,Logon,,3,Zara Midnightshadow,3
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.3,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,olivia.perry@testinginbox.xyz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Valkyrie Firestorm,emily.white@dummyemail.biz,8,User,,192.168.0.3,/audit/logs/access,Logon,https://www.imaginariumlabs.io,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Valkyrie Firestorm,john.doe@acme.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Draven Nightshade,chris.martin@sampleco.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nebula Stardust,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Blaze Thunderstrike,olivia.perry@testinginbox.xyz,8,User,Twilio,198.51.100.2,/audit/logs/network,Logon,,3,Ragnarok Shadowblade,3
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Venus Starlight,kevin.green@example.com,8,User,,198.51.100.8,/security/logs/authentication-failures,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Astra Solarflare,kevin.green@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Luna Moonshadow,brian.hughes@samplemailing.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Nova Frostbane,chris.martin@example.com,8,User,ServiceNow,10.0.0.2,/audit/logs/access,Logon,,3,Zara Midnightshadow,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,melissa.kelly@dummyinbox.net,8,User,Datadog,198.51.100.4,/oauth2/v1/token,Logon,,3,Crimson Tempest,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.5,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,mike.anderson@mytestmail.org,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zara Midnightshadow,alice.smith@example.org,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Orion Lightningstrike,kevin.green@placeholderemail.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.1,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROME,SUCCESS,Windows 10,Logon,,Draven Nightshade,mike.anderson@example.com,8,User,SAP,10.0.0.5,/security/logs/authorization,Logon,,3,Venus Starlight,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Crimson Tempest,kevin.green@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.0.2.3,/security/logs/authorization,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,Allow all users access to Okta Dashboard (auto created),CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.6,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Ignatius Inferno,emma.jenkins@examplemail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nebula Stardust,sarah.wilson@testingmail.xyz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,jessica.clark@mockmailing.org,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Valkyrie Firestorm,chris.martin@sampleco.co,8,User,Workday,198.51.100.7,/oauth2/v1/authorize,Logon,,3,Valkyrie Firestorm,3
Okta,Okta,Okta,Okta,security,,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,192.0.2.3,/oauth2/v1/introspect,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Zephyr Blaze,anna.hall@example.com,8,User,,198.51.100.6,/security/logs/intrusion-detection,Logon,https://www.disruptionista.rebel,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Ignatius Inferno,emily.white@dummyemail.biz,8,User,Microsoft 365,172.16.0.5,/audit/logs/system,Logon,,3,Draven Nightshade,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Astra Solarflare,emily.white@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Nebula Stardust,mark.miller@yourtestmail.biz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Celestia Thunderstorm,kevin.green@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Thunder Hammerstrike,chris.martin@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ignatius Inferno,bob.jones@fakecorp.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Phoenix Emberstorm,john.doe@example.com,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Orion Lightningstrike,kevin.green@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Maximus Stormbringer,laura.moore@sandboxmail.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,emily.white@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ragnarok Shadowblade,ryan.collins@fakemailbox.net,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,4e09f1c4-2999-451c-9426-15a9e254e23d,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,198.51.100.7,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Astra Solarflare,anna.hall@example.com,8,User,,198.51.100.5,/audit/logs/system,Logon,https://www.awesomium.awesome,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Xena Nebulosa,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,lisa.brown@nonexistentmail.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROME,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,anna.hall@example.com,8,User,Workday,192.0.2.2,/security/logs/authentication-failures,Logon,,3,Seraphina Dragonheart,3
Okta,Okta,Okta,Okta,security,,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Celestia Thunderstorm,bob.jones@fakecorp.net,8,User,SAP,192.0.2.1,/audit/logs/access,Logon,,3,Maximus Stormbringer,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Crimson Tempest,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROME,SUCCESS,Windows 10,Logon,,Crimson Tempest,daniel.ward@virtualmail.io,8,User,AWS S3,192.168.0.8,/audit/logs/access,Logon,,3,Zara Midnightshadow,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.4,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,emily.white@example.com,8,User,SAP,10.0.0.1,/security/logs/intrusion-detection,Logon,,3,Phoenix Emberstorm,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Orion Lightningstrike,emily.white@dummyemail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Venus Starlight,anna.hall@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Blaze Thunderstrike,anna.hall@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Maximus Stormbringer,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.1,/security/logs/authentication-failures,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Nova Frostbane,kevin.green@example.com,8,User,Google Workspace,10.0.0.1,/security/logs/authentication,Logon,,3,Ignatius Inferno,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,daniel.ward@virtualmail.io,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,ryan.collins@fakemailbox.net,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Phoenix Emberstorm,mark.miller@yourtestmail.biz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Maximus Stormbringer,john.doe@acme.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Uttar Pradesh,,,CHROME,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,alice.smith@example.com,8,User,Twilio,1.1.1.1,/security/logs/authorization,Logon,,3,Valkyrie Firestorm,3
Okta,Okta,Okta,Okta,security,Uttar Pradesh,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.5,/audit/logs/system,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,daniel.ward@virtualmail.io,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Blaze Thunderstrike,emma.jenkins@examplemail.biz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,IE11,SUCCESS,Windows 10,Logon,,Ignatius Inferno,ryan.collins@fakemailbox.net,8,User,Slack,203.0.113.3,/security/logs/authorization,Logon,,3,Ragnarok Shadowblade,3
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,IE11,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.2,/security/logs/authentication,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Crimson Tempest,mark.miller@yourtestmail.biz,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,New York,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,198.51.100.4,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Orion Lightningstrike,bob.jones@fakecorp.net,8,User,Zoom,192.168.1.1,/security/logs/intrusion-detection,Logon,,3,Crimson Tempest,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,emily.white@dummyemail.biz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.6,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Draven Nightshade,jessica.clark@mockmailing.org,8,User,Stripe,192.168.0.9,/security/logs/authentication,Logon,,3,Venus Starlight,3
Okta,Okta,Okta,Okta,security,Telangana,5b6359b4-7600-4b58-9c63-e06b23f9ab87,not on office network,IE11,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,10.0.0.5,/security/logs/authorization,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Telangana,,,IE11,SUCCESS,Windows 10,Logon,,Phoenix Emberstorm,sarah.wilson@testingmail.xyz,8,User,,172.16.0.2,/audit/logs/access,Logon,https://www.imaginariumlabs.io,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Crimson Tempest,daniel.ward@virtualmail.io,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.5,/security/logs/intrusion-detection,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Rajasthan,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.4,/oauth2/v1/introspect,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Rajasthan,,,CHROME,SUCCESS,Windows 10,Logon,,Xena Nebulosa,alice.smith@example.org,8,User,Okta,203.0.113.1,/security/logs/authentication,Logon,,3,Maximus Stormbringer,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,emily.white@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Celestia Thunderstorm,sarah.wilson@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.1,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Maharashtra,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,ryan.collins@fakemailbox.net,8,User,SAP,192.0.2.9,/audit/logs/access,Logon,,3,Luna Moonshadow,3
Okta,Okta,Okta,Okta,security,West Bengal,,,CHROME,FAILURE,Windows 10,Logon,INVALID_CREDENTIALS,Thunder Hammerstrike,bob.jones@fakecorp.net,8,User,,192.168.0.2,/security/logs/authentication-failures,Logon,,4,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,jessica.clark@mockmailing.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROME,SUCCESS,Windows 10,Logon,,Xena Nebulosa,lisa.brown@nonexistentmail.net,8,User,AWS S3,192.168.0.3,/audit/logs/system,Logon,,3,Zara Midnightshadow,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,10.0.0.5,/audit/logs/network,Logon,,3,,3
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.1,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Phoenix Emberstorm,kevin.green@placeholderemail.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Xena Nebulosa,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,emma.jenkins@examplemail.biz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,CHROME,SUCCESS,Windows 10,Logon,,Nova Frostbane,bob.jones@fakecorp.net,8,User,Microsoft Azure,172.16.0.7,/oauth2/v1/introspect,Logon,,3,Nova Frostbane,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,5f4bca98-5b6d-4019-b3e3-ee54108c20fc,not on office network,CHROME,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,172.16.0.3,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Tamil Nadu,,,CHROME,SUCCESS,Windows 10,Logon,,Nebula Stardust,mike.anderson@mytestmail.org,8,User,,192.168.0.8,/security/logs/authorization,Logon,https://www.awesomium.awesome,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zara Midnightshadow,emma.jenkins@examplemail.biz,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Phoenix Emberstorm,kevin.green@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Luna Moonshadow,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Karnataka,,,CHROME,SUCCESS,Windows 10,Logon,,Zara Midnightshadow,john.doe@example.com,8,User,Okta,192.168.1.1,/security/logs/authorization,Logon,,3,Orion Lightningstrike,3
Okta,Okta,Okta,Okta,security,Karnataka,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.0.2.6,/audit/logs/access,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Blaze Thunderstrike,bob.jones@example.com,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,sarah.wilson@testingmail.xyz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Crimson Tempest,emma.jenkins@examplemail.biz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Nebula Stardust,bob.jones@example.com,8,User,Snowflake,10.0.0.5,/audit/logs/system,Logon,,3,Draven Nightshade,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,kevin.green@placeholderemail.co,8,,,,,A push was sent to a user for verification,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Seraphina Dragonheart,mike.anderson@mytestmail.org,8,,,,,Verify user identity,,3,,3
Okta,Okta,Okta,Okta,security,New York,,Require Password,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.3,/oauth2/v1/token,Logon,,3,,3
Okta,Okta,Okta,Okta,security,Illinois,,DDS - Require Password - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,203.0.113.9,/oauth2/v1/authorize,Logon,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Astra Solarflare,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,kevin.green@example.com,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Valkyrie Firestorm,olivia.perry@testinginbox.xyz,8,,,,,Authentication of user via MFA,,3,,3
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nebula Stardust,sarah.wilson@testingmail.xyz,8,,,,,Authentication of user via MFA,,3,,3
